94912,异形：契约
10241,美好的意外
62977,“吃吃”的爱
63042,猪猪侠之英雄猪少年
62983,摔跤吧！爸爸
94987,忠爱无言
95050,我心雀跃
10253,借眼
10062,三只小猪2
94993,六人晚餐
95059,麻辣学院
95058,异兽来袭
94866,速度与激情8
95061,重返·狼群
94996,哆啦A梦：大雄的南极冰冰凉大冒险
9749,蓝精灵：寻找神秘村
10329,中国推销员
94939,走出尘埃
63068,新木乃伊
95071,李雷和韩梅梅——昨日重现
95073,诡异酒楼
9761,梦幻佳期
95008,逆时营救
95079,失恋399年
10345,碟仙之毕业照
63017,迷失Z城
94901,荡寇风云
95028,我的爸爸是国王
94966,异星觉醒
65654,我们停战吧
9720,加勒比海盗5：死无对证
95096,52赫兹，我爱你
15546,神奇女侠
95098,内心引力
95100,神农溪之恋漂洋过海来爱你
